scan_number,RT,pepmass,intensity,summed_ms2_intensity,126.0917,147.113,175.119,pass_threshold
2689,1538.651165,436.879852294922,30002.771484375,98184.60705566448,no,yes,no,no
2692,1539.251485,455.717132568359,15925.5185546875,35513.4376220704,no,no,no,no
2694,1539.652354,469.726257324219,32215.876953125,73507.48254394559,no,no,no,no
2695,1539.920732,705.826416015625,0.0,96430.7758789067,no,no,no,no
2697,1540.116712,602.285522460938,109493.5703125,124184.02270507839,no,yes,no,no
2703,1542.100004,524.211181640625,486611.65625,704375.1468505866,no,yes,no,yes
2704,1542.368042,466.720031738281,7867.88671875,128398.08850097716,no,no,no,no
2706,1542.563489,463.730316162109,59051.65625,163469.50366211028,no,no,no,no
2707,1542.831382,378.853698730469,13032.6533203125,80898.30139160198,no,yes,yes,no
2708,1542.922725,567.76318359375,7047.21142578125,79520.6479492188,no,no,no,no
2712,1543.916448,498.217071533203,11474.5595703125,46956.0477294924,no,no,no,no
2714,1544.316318,555.213989257813,6289.94873046875,48971.62036132839,no,no,no,no
2716,1544.709535,485.746917724609,13811.115234375,18788.0169677734,no,no,no,no
2719,1545.529515,553.767944335938,76269.46875,92925.27954101609,no,no,yes,yes
2720,1545.797902,483.573883056641,6799.3935546875,116138.45361328179,no,no,no,no
2723,1546.398373,673.772705078125,20095.7890625,36270.793945312806,no,no,no,no
2725,1546.795092,815.216003417969,24726.44921875,56481.96081542971,no,no,no,no
2727,1547.204446,401.859558105469,82061.65625,191977.222045899,no,yes,yes,yes
2732,1548.80552,383.684539794922,13656.2421875,55067.5684814454,no,no,no,no
2735,1549.61298,582.609741210938,49207.3671875,57220.316528320705,no,no,no,no
2738,1550.409078,408.715301513672,16885.140625,35589.2553710939,no,no,no,no
2739,1550.677473,478.721374511719,14468.66796875,71185.8348388675,no,no,no,no
2741,1550.869562,513.894470214844,101945.2734375,101228.65808105508,no,yes,no,no
2743,1551.276938,547.282897949219,16397.76171875,26982.0883789065,no,no,no,no
2744,1551.545701,639.634704589844,0.0,60461.26538085959,no,no,no,no
2745,1551.637786,1096.55029296875,5880.87255859375,110119.42602539119,no,no,no,no
2747,1551.832901,630.296691894531,12113.7470703125,53658.71020507831,no,no,no,no
2749,1552.229392,471.777465820313,18438.212890625,83323.7462158206,no,no,no,no
2758,1555.374918,396.527923583984,2103289.75,4104625.095336914,no,yes,no,yes
2763,1556.962727,407.877105712891,6975.18701171875,42929.005615234506,no,no,no,no
2765,1557.358584,405.859527587891,15721.0791015625,42225.7329101564,no,no,no,no
2768,1558.161673,639.30126953125,11654.0537109375,43857.88415527361,no,no,no,no
2770,1558.558557,667.177978515625,23176.29296875,24189.1876220703,no,no,no,no
2771,1558.827062,1296.953857421875,7125.55712890625,83299.67651367221,no,no,no,no
2773,1559.021516,1050.988159179688,13663.0322265625,40882.3710937502,no,no,no,no
2775,1559.420768,484.738952636719,0.0,45241.4645996095,no,no,yes,no
2778,1560.215983,479.22802734375,6708.375,56296.526367187704,no,no,no,no
2779,1560.484869,425.363128662109,4601.68017578125,97499.34289550838,no,no,no,no
2783,1561.476058,485.225677490234,12344.2919921875,45708.3277587893,no,no,yes,no
2785,1561.871679,403.844909667969,68122.921875,95116.05273437558,no,no,yes,no
2786,1562.140428,458.243499755859,4661.20947265625,96468.16943359436,no,no,no,no
2789,1562.730649,1236.539794921875,0.0,33025.2467041018,no,no,no,no
2790,1562.998638,569.807556152344,0.0,85033.41076660191,no,no,no,no
2792,1563.193497,594.287841796875,1748472.75,2706411.6831054688,no,yes,no,yes
2795,1563.990472,483.865814208984,12013.4384765625,51114.57189941421,no,no,no,no
2797,1564.38907,439.724456787109,14246.3076171875,86167.11840820349,no,no,no,no
2798,1564.657714,1419.402099609375,0.0,92661.71545410178,no,no,no,no
2801,1565.248175,415.037658691406,57611.4140625,462827.52807617217,no,no,yes,no
2805,1566.440396,477.600830078125,10178.6630859375,51839.2994384768,no,no,no,no
2806,1566.709014,453.239166259766,9351.349609375,53646.9010009767,no,no,no,no
2807,1566.801621,508.897979736328,6501.154296875,111525.20605468757,no,no,no,no
2809,1566.995989,383.211669921875,7710.533203125,57665.41137695311,no,yes,no,no
2810,1567.2645,622.274353027344,0.0,73805.08386230501,no,no,no,no
2812,1567.457105,608.285461425781,65005.25390625,128670.58032226608,no,no,no,no
2813,1567.725487,384.188507080078,6256.84521484375,116031.62866210988,no,no,no,no
2818,1569.110163,584.802978515625,13468.0078125,57253.34753418,no,no,no,no
2819,1569.378545,479.72705078125,0.0,97322.57971191451,no,no,no,no
2821,1569.570021,657.628234863281,6862.68212890625,30189.560424805004,no,no,no,no
2825,1570.770101,600.287902832031,70140.4921875,76090.40100097698,no,no,no,no
2828,1571.566713,890.235107421875,6936.63232421875,34770.4145507813,no,no,no,no
2829,1571.834576,1081.71240234375,0.0,76584.37402343791,no,no,no,no
2831,1572.028555,529.250671386719,196214.1875,363034.93566894595,no,no,yes,yes
2832,1572.296948,538.764953613281,21056.3828125,123327.14172363328,no,no,no,no
2834,1572.491164,646.807922363281,15110.6708984375,66630.93200683601,no,no,no,no
2835,1572.758809,511.229309082031,7569.1767578125,85032.85009765658,no,no,no,no
2839,1573.73849,422.215789794922,38022.875,229341.0634765628,no,no,no,no
2840,1574.00956,1210.598754882813,0.0,109590.34655761738,no,no,no,no
2847,1576.148433,1326.488891601563,8093.03515625,40758.81945800791,no,no,no,no
2849,1576.545518,532.208618164063,21587.84375,56088.5743408206,no,no,no,no
2852,1577.337493,485.205078125,10072.08203125,40894.837768555,no,no,no,no
2855,1578.128733,567.251953125,7070.63330078125,22163.447998047,no,no,no,no
2856,1578.398107,492.908355712891,11913.7607421875,96150.02368164077,no,no,no,no
2858,1578.590198,489.246368408203,27310.4921875,116401.81689453169,no,no,no,no
2863,1580.156758,431.540435791016,259986.9375,535091.4562988294,no,yes,no,yes
2865,1580.554377,400.527801513672,101998.171875,257735.37365722703,no,yes,no,no
2866,1580.82212,658.519226074219,10106.4345703125,36037.140625000306,no,no,no,no
2867,1580.914618,466.863189697266,11650.1962890625,62835.7579345705,no,no,no,no
2868,1580.999478,1011.614685058594,0.0,98387.91015625028,no,no,no,no
2870,1581.192964,425.536193847656,16103.759765625,50209.9829101566,no,yes,no,no
2876,1583.148648,1227.076416015625,0.0,28039.2020263673,no,no,no,no
2884,1585.887173,524.712463378906,83034.109375,187046.5410156255,no,yes,no,no
2886,1586.28243,1028.607299804688,0.0,32700.252319336003,no,no,no,no
2888,1586.678288,466.224273681641,25890.62890625,66860.7760009768,no,no,no,no
2889,1586.946158,725.295837402344,7497.82958984375,81766.7803955082,no,no,no,no
2892,1587.538619,590.746643066406,11741.7158203125,43432.6855468753,no,no,no,no
2898,1589.488923,680.333740234375,48663.9609375,67341.1274414065,no,no,no,no
2900,1589.885552,878.024780273438,18155.701171875,49570.515625000306,no,no,no,no
2901,1590.154038,376.870086669922,4775.2978515625,110076.0308837893,no,no,yes,no
2903,1590.347756,439.19970703125,24118.68359375,67950.1040039065,no,no,no,no
2904,1590.61567,622.608459472656,11039.9169921875,93270.3685302738,no,no,no,no
2906,1590.808382,877.687255859375,0.0,64314.554199219,no,no,no,no
2908,1591.204859,473.886779785156,11566.2314453125,45345.758544921904,no,no,no,no
2909,1591.473366,614.795043945313,5690.90478515625,86401.20300292988,no,no,no,no
2912,1592.063834,693.301086425781,0.0,38374.472656250204,no,no,no,no
2914,1592.461807,684.204528808594,16711.07421875,47493.22131347669,no,no,no,no
2915,1592.730097,475.885925292969,7358.2314453125,96565.8681640628,no,yes,no,no
2917,1592.921937,1289.485717773438,0.0,62173.981933594,no,no,no,no
2920,1593.715012,696.817993164063,65578.015625,52167.683349609506,no,no,no,no
2921,1593.983401,458.267456054688,18591.923828125,102059.28259277371,no,no,no,no
2924,1594.583863,511.897216796875,20592.919921875,53633.2735595707,no,no,no,no
2925,1594.852276,920.820129394531,0.0,77898.40563964861,no,no,no,no
2927,1595.044969,560.253051757813,30430.05859375,75392.91333007852,no,no,no,yes
2929,1595.452947,610.751403808594,138466.609375,160360.5631103521,no,yes,no,yes
2935,1597.401907,380.207427978516,72039.265625,191591.22631835972,no,yes,no,no
2939,1598.579212,565.257019042969,8605.4892578125,46640.838500976904,no,no,no,no
2941,1598.973217,758.222961425781,10770.81640625,45239.961181640996,no,no,no,no
2943,1599.368807,878.356750488281,8373.224609375,49500.8005371096,no,no,no,no
2945,1599.764169,469.726440429688,136542.859375,187019.11743164118,no,yes,no,no
2947,1600.158666,485.914581298828,6540.53173828125,19424.6528320314,no,no,no,no
2949,1600.554638,434.883361816406,113771.625,132892.24694824277,no,no,no,no
2950,1600.823158,1199.958129882813,0.0,109512.73657226606,no,no,no,no
2952,1601.015632,508.212890625,12562.814453125,55968.477050781716,no,no,no,no
2956,1602.195608,524.211303710938,571645.375,898392.198608399,no,yes,no,yes
2958,1602.589955,568.277160644531,9404.1767578125,60922.3808593752,no,no,no,no
2960,1602.98405,490.539215087891,8609.9248046875,62422.98974609409,no,no,no,no
2961,1603.252711,567.776916503906,16765.71875,64383.200683594005,no,no,no,no
2963,1603.441935,488.244293212891,20709.80859375,93731.15356445337,no,no,no,no
2966,1604.233144,422.194000244141,26653.669921875,138828.2714843753,no,yes,no,no
2967,1604.502014,496.241607666016,8633.666015625,128566.68493652386,no,yes,no,no
2969,1604.693744,658.298400878906,25373.54296875,68785.17907714871,no,no,no,no
2970,1604.961503,498.216888427734,28983.548828125,55056.728881835916,no,no,no,no
2971,1605.054106,442.226654052734,0.0,99564.32519531276,no,no,no,no
2973,1605.246611,472.255889892578,23397.171875,105034.3027343754,no,yes,no,no
2974,1605.514987,1211.13232421875,0.0,99021.46960449251,no,no,no,no
2976,1605.707201,553.76806640625,73423.8203125,100455.3804931643,no,no,yes,yes
2978,1606.101187,411.197021484375,22945.24609375,148015.900634766,no,no,yes,no
2980,1606.507426,673.772705078125,102753.359375,85851.2133789064,no,no,no,no
2981,1606.775828,635.319580078125,27834.970703125,107905.6412353517,no,no,no,no
2982,1606.86804,1188.412353515625,0.0,50522.028198242406,no,no,no,no
2983,1606.953048,557.218200683594,14839.4453125,104241.5153808596,no,no,no,no
2985,1607.142913,489.58056640625,26050.4296875,63537.192260742304,no,no,no,no
2990,1608.720346,938.141784667969,0.0,34764.3328857422,no,no,no,no
2992,1609.114702,581.924194335938,16909.927734375,67591.2630615237,no,no,no,no
2993,1609.383217,583.714416503906,30507.201171875,86683.29968261751,no,no,no,no
2995,1609.574572,767.341735839844,6307.41162109375,50392.724975586105,no,no,no,no
2996,1609.842714,1412.021606445313,0.0,25339.838256836,no,no,no,no
2997,1609.934431,802.710693359375,0.0,109929.2819824223,no,no,no,no
2999,1610.124793,387.722442626953,29264.923828125,63233.57043457031,no,yes,yes,no
3002,1610.914521,513.894104003906,105385.3359375,200282.31628418018,no,yes,no,no
3004,1611.305628,973.120910644531,0.0,40146.173706054804,no,no,no,no
3006,1611.702365,547.282043457031,25301.8671875,50516.63562011751,no,no,no,no
3008,1612.094596,582.608703613281,23332.623046875,60567.4763183596,no,no,no,no
3012,1613.281312,376.683197021484,6702.4169921875,67050.86682128941,no,no,yes,no
3015,1614.083528,685.205871582031,7966.37744140625,39377.05224609381,no,no,no,no
3018,1614.873007,754.34228515625,0.0,51901.63330078141,no,no,no,no
3021,1615.666096,396.527740478516,833034.0,1859555.7395019536,no,yes,yes,yes
3024,1616.45719,453.219970703125,12704.1982421875,49502.5992431644,no,no,no,no
3028,1617.636675,936.586242675781,0.0,44524.89831543,no,no,no,no
3030,1618.030521,629.795715332031,0.0,46859.7966308595,no,no,no,no
3033,1618.822356,639.299926757813,30763.71875,63488.13391113319,no,no,no,no
3034,1619.090769,405.859741210938,21046.474609375,140026.4503173832,no,yes,no,no
3036,1619.282356,892.170715332031,0.0,65738.97924804702,no,no,no,no
3037,1619.550737,1028.088745117188,0.0,127270.57727050816,no,no,no,no
3042,1620.922412,563.572631835938,5976.28759765625,51568.9158935549,no,no,no,no
3043,1621.190668,442.239868164063,10257.0927734375,135309.35375976597,no,no,no,no
3047,1622.16837,403.845245361328,42359.05859375,84304.33105468779,no,no,yes,no
3051,1623.347561,594.288391113281,662475.1875,1168204.8646240241,no,yes,no,yes
3052,1623.616222,583.92431640625,18003.25,88843.72753906288,no,no,no,no
3054,1623.806818,1175.558227539063,0.0,39426.5068359375,no,no,no,no
3056,1624.199533,483.865295410156,32836.65625,35908.5659179689,no,no,no,no
3058,1624.592783,458.244598388672,7436.7548828125,45683.2868652347,no,no,no,no
3061,1625.384882,553.256591796875,66631.375,86685.15332031269,no,no,yes,no
3062,1625.653148,557.551696777344,16067.5009765625,131938.1063232429,no,no,no,no
3065,1626.242966,1228.090576171875,0.0,52727.7935791017,no,no,no,no
3068,1627.032692,508.897338867188,22618.791015625,44231.786010742406,no,no,no,no
3071,1627.826027,453.910461425781,7625.17822265625,43907.2286376956,no,no,no,no
3073,1628.218779,608.28564453125,57500.171875,117336.4644775395,no,no,no,no
3074,1628.487929,929.6513671875,0.0,84270.4368896488,no,no,no,no
3078,1629.476722,458.534149169922,9918.5341796875,34905.3406982423,no,no,no,no
3080,1629.870216,1015.130676269531,0.0,24127.015869140803,no,no,no,no
3082,1630.263696,496.934295654297,13611.8427734375,51913.072509765705,no,no,no,no
3084,1630.659817,479.726898193359,18431.203125,97304.95227050799,no,no,no,no
3085,1630.928205,454.569366455078,8628.8173828125,110988.39135742206,no,no,no,no
3087,1631.118656,600.288208007813,1789925.25,2342876.7470703134,no,yes,no,no
3088,1631.387052,622.274047851563,0.0,111332.72570800807,no,no,no,no
3091,1631.974885,406.193450927734,16794.70703125,71167.6666259768,no,yes,no,no
3092,1632.243284,707.653747558594,0.0,75415.10900878938,no,no,no,no
3094,1632.433236,529.250915527344,74905.1953125,131456.3090820318,no,no,yes,yes
3096,1632.826237,646.807373046875,186738.0,253455.78576660177,no,yes,no,no
3099,1633.628693,1045.13330078125,0.0,40140.3878173831,no,no,no,no
3102,1634.419306,422.216339111328,24418.515625,122958.5395507816,no,yes,no,no
3104,1634.812659,1070.549560546875,0.0,46850.0019531253,no,no,no,no
3105,1635.08066,377.194549560547,8260.33984375,113264.7006835942,no,yes,no,no
3107,1635.271386,454.245697021484,14454.4853515625,52372.47363281289,no,yes,no,no
3109,1635.677266,1015.076110839844,0.0,54244.96362304711,no,no,no,no
3111,1636.069982,439.872711181641,32479.93359375,110541.04064941399,no,yes,yes,no
3115,1637.254939,525.212036132813,26035.2890625,107985.0343017581,no,no,no,no
3117,1637.651936,463.730224609375,46268.37109375,78540.5039062501,no,no,no,no
3119,1638.056916,530.992309570313,21795.30859375,55364.2891845705,no,yes,no,no
3120,1638.324684,422.689636230469,28286.98828125,111614.03784179734,no,yes,yes,no
3123,1638.914885,586.262512207031,19139.2734375,42120.68322753921,no,no,no,no
3124,1639.18315,459.578521728516,9910.830078125,103747.58361816425,no,no,no,no
3126,1639.372745,843.613342285156,0.0,50456.8352050784,no,no,no,no
3128,1639.776741,1169.591186523438,0.0,32390.6350097658,no,no,no,no
3130,1640.168855,474.74560546875,7765.015625,44554.725708008,no,no,no,no
3131,1640.43711,626.746704101563,9882.0751953125,87928.41076660198,no,no,no,no
3133,1640.629328,431.54052734375,864184.9375,1912416.1270751955,no,yes,no,yes
3134,1640.897715,400.527923583984,220899.09375,646903.4687500009,no,yes,yes,no
3136,1641.089192,489.246948242188,24765.947265625,70200.0339355474,no,no,no,no
3138,1641.496307,1356.928344726563,0.0,69514.1176757816,no,no,no,no
3140,1641.899901,425.537078857422,47804.7578125,102394.4643554691,no,yes,no,no
3141,1642.168429,393.201629638672,22842.359375,153960.10412597685,no,no,yes,no
3143,1642.359379,383.707946777344,15762.7119140625,31921.9305419923,no,no,no,no
3145,1642.753378,658.519653320313,23031.0390625,64534.060302734506,no,no,no,no
3146,1643.022003,383.457061767578,10163.767578125,57031.96643066431,no,yes,no,no
3147,1643.114236,455.885131835938,7587.7509765625,36929.361938476795,no,no,no,no
3148,1643.201754,1032.767333984375,0.0,70360.37841796891,no,no,no,no
3149,1643.286614,745.349853515625,8409.3056640625,86878.20324707068,no,no,no,no
3152,1643.885217,410.209411621094,37301.328125,104030.55908203173,no,no,yes,no
3153,1644.153596,466.863830566406,15756.193359375,126649.35095214874,no,no,yes,no
3155,1644.345824,482.232849121094,27867.0859375,50424.9798583984,no,no,no,no
3157,1644.749802,494.580322265625,5782.77294921875,64662.12292480501,no,no,no,no
3158,1645.01844,1036.609497070313,10957.2802734375,89224.48596191418,no,no,no,no
3160,1645.207032,588.789428710938,16349.6005859375,60336.1220703128,no,no,no,no
3161,1645.475426,1032.43212890625,0.0,98477.64123535188,no,no,no,no
3167,1647.251594,466.226654052734,7249.91796875,48480.69519042972,no,no,yes,no
3171,1648.440303,707.988098144531,13198.2490234375,37570.9909667971,no,no,no,no
3175,1649.620126,680.333801269531,56197.078125,58313.5979003907,no,no,no,no
3177,1650.014737,459.242218017578,20117.40234375,55843.354980469,no,no,no,no
3179,1650.420105,459.919250488281,7797.02099609375,43469.3853759767,no,no,no,no
3180,1650.688266,614.810119628906,12988.2470703125,73033.4467773441,no,no,no,no
3182,1650.878207,725.294067382813,13605.5,39929.79565429721,no,no,no,no
3184,1651.280688,978.747741699219,0.0,47259.4366455079,no,no,no,no
3186,1651.685171,382.87060546875,5846.07666015625,58973.0419921879,no,yes,yes,no
3188,1652.079038,380.535095214844,29586.6875,145670.3792724613,no,yes,no,no
3189,1652.348165,621.319702148438,15800.7294921875,112506.52685546927,no,no,no,no
3193,1653.323371,559.262573242188,31303.61328125,51791.72131347671,no,no,no,no
